N_unmapped	4537805	4537805	4537805
N_multimapping	40218600	40218600	40218600
N_noFeature	2254005	23627564	2421397
N_ambiguous	2722960	54138	1734765
ENSG00000223972	1	0	1
ENSG00000227232	36	0	36
ENSG00000278267	8	0	8
ENSG00000243485	0	0	0
ENSG00000284332	0	0	0
ENSG00000237613	0	0	0
ENSG00000268020	0	0	0
ENSG00000240361	0	0	0
ENSG00000186092	0	0	0
ENSG00000238009	1	0	2
ENSG00000239945	0	0	0
ENSG00000233750	13	19	0
ENSG00000268903	586	0	591
ENSG00000269981	157	0	157
ENSG00000239906	8	0	8
ENSG00000241860	8	0	8
ENSG00000222623	0	0	0
ENSG00000241599	0	0	0
ENSG00000279928	2	0	2
ENSG00000279457	224	0	224
ENSG00000273874	0	0	0
ENSG00000228463	2	0	2
ENSG00000286448	0	0	0
ENSG00000236679	0	0	0
ENSG00000236601	0	0	0
ENSG00000237094	68	0	68
ENSG00000269732	0	0	0
ENSG00000284733	0	0	0
ENSG00000233653	0	0	0
ENSG00000250575	2	0	2
ENSG00000278757	6	0	6
ENSG00000230021	3	15	3
ENSG00000235146	0	0	0
ENSG00000225972	5	0	5
ENSG00000225630	856	2	854
ENSG00000237973	125	0	136
ENSG00000278791	0	3	0
ENSG00000229344	2	0	6
ENSG00000240409	0	0	0
ENSG00000248527	3984	31	3953
ENSG00000198744	12	0	12
ENSG00000268663	0	0	0
ENSG00000284662	0	0	0
ENSG00000229376	0	0	0
ENSG00000228327	72	0	72
ENSG00000223181	0	0	0
ENSG00000229905	0	0	0
ENSG00000237491	24	27	16
ENSG00000285268	0	0	0
ENSG00000230092	3	0	22
ENSG00000177757	9	16	0
ENSG00000228794	134	8	134
ENSG00000225880	32	0	37
ENSG00000230368	0	0	0
ENSG00000234711	0	0	0
ENSG00000283040	0	0	0
ENSG00000272438	0	0	0
ENSG00000230699	0	0	0
ENSG00000241180	0	0	0
ENSG00000223764	0	0	0
ENSG00000187634	0	97	0
ENSG00000188976	298	0	395
ENSG00000187961	245	4	241
ENSG00000187583	6	0	9
ENSG00000187642	0	3	0
ENSG00000272512	1	0	1
ENSG00000188290	456	7	449
ENSG00000187608	4223	16	4207
ENSG00000231702	0	0	0
ENSG00000224969	2	1	1
ENSG00000188157	79	0	79
ENSG00000242590	0	0	0
ENSG00000217801	31	18	13
ENSG00000273443	0	0	0
ENSG00000237330	0	0	0
ENSG00000131591	322	0	322
ENSG00000285812	2	2	0
ENSG00000223823	2	0	2
ENSG00000207730	0	0	0
ENSG00000207607	0	0	0
ENSG00000198976	0	0	0
ENSG00000272141	0	0	0
ENSG00000205231	0	0	0
ENSG00000162571	2	0	2
ENSG00000186891	180	1	179
ENSG00000186827	238	2	236
ENSG00000078808	1488	6	1482
ENSG00000176022	350	0	350
ENSG00000184163	27	0	27
ENSG00000260179	6	0	6
ENSG00000160087	701	1	700
ENSG00000230415	10	0	10
ENSG00000162572	43	1	42
ENSG00000131584	523	46	523
ENSG00000278073	0	0	0
ENSG00000169972	125	38	185
ENSG00000127054	922	60	914
ENSG00000283712	0	0	0
ENSG00000240731	17	10	7
ENSG00000224051	296	2	294
ENSG00000169962	17	7	12
ENSG00000107404	475	1	476
ENSG00000284372	0	0	0
ENSG00000162576	67	45	22
ENSG00000175756	1260	4	1256
ENSG00000223663	3	3	0
ENSG00000221978	2906	2	2904
