N_unmapped	2320972	2320972	2320972
N_multimapping	15060318	15060318	15060318
N_noFeature	2002702	25779114	2213053
N_ambiguous	3224436	66644	1919047
ENSG00000223972	0	0	0
ENSG00000227232	165	0	165
ENSG00000278267	12	2	10
ENSG00000243485	0	0	0
ENSG00000284332	0	0	0
ENSG00000237613	0	0	0
ENSG00000268020	0	0	0
ENSG00000240361	0	0	0
ENSG00000186092	0	0	0
ENSG00000238009	0	0	0
ENSG00000239945	0	0	0
ENSG00000233750	2	2	0
ENSG00000268903	405	0	405
ENSG00000269981	116	0	116
ENSG00000239906	0	0	0
ENSG00000241860	1	0	1
ENSG00000222623	1	0	1
ENSG00000241599	0	0	0
ENSG00000279928	6	1	5
ENSG00000279457	258	1	257
ENSG00000273874	1	0	1
ENSG00000228463	2	0	13
ENSG00000286448	0	11	0
ENSG00000236679	0	0	0
ENSG00000236601	0	0	0
ENSG00000237094	40	0	40
ENSG00000269732	0	0	0
ENSG00000284733	0	0	0
ENSG00000233653	0	0	0
ENSG00000250575	0	0	0
ENSG00000278757	0	0	0
ENSG00000230021	6	15	7
ENSG00000235146	0	0	0
ENSG00000225972	9	0	9
ENSG00000225630	1593	6	1587
ENSG00000237973	89	1	98
ENSG00000278791	0	1	0
ENSG00000229344	3	0	4
ENSG00000240409	0	0	0
ENSG00000248527	6287	14	6273
ENSG00000198744	12	1	11
ENSG00000268663	0	0	0
ENSG00000284662	0	0	0
ENSG00000229376	2	2	0
ENSG00000228327	57	0	57
ENSG00000223181	0	0	0
ENSG00000229905	0	0	0
ENSG00000237491	30	25	9
ENSG00000285268	0	0	0
ENSG00000230092	0	0	8
ENSG00000177757	4	11	0
ENSG00000228794	190	31	183
ENSG00000225880	60	1	77
ENSG00000230368	0	0	0
ENSG00000234711	0	0	0
ENSG00000283040	0	0	0
ENSG00000272438	0	0	0
ENSG00000230699	1	0	1
ENSG00000241180	0	0	0
ENSG00000223764	0	0	0
ENSG00000187634	2	132	0
ENSG00000188976	616	0	746
ENSG00000187961	481	14	467
ENSG00000187583	24	8	17
ENSG00000187642	0	1	0
ENSG00000272512	0	0	0
ENSG00000188290	430	15	415
ENSG00000187608	1134	11	1124
ENSG00000231702	0	0	1
ENSG00000224969	0	0	0
ENSG00000188157	58	5	53
ENSG00000242590	0	0	0
ENSG00000217801	175	164	11
ENSG00000273443	0	0	0
ENSG00000237330	1	1	0
ENSG00000131591	512	3	509
ENSG00000285812	4	4	0
ENSG00000223823	3	0	3
ENSG00000207730	0	0	0
ENSG00000207607	0	0	0
ENSG00000198976	0	0	0
ENSG00000272141	0	0	0
ENSG00000205231	0	0	0
ENSG00000162571	0	0	0
ENSG00000186891	264	5	259
ENSG00000186827	326	5	321
ENSG00000078808	1664	13	1651
ENSG00000176022	544	12	532
ENSG00000184163	18	0	18
ENSG00000260179	4	0	4
ENSG00000160087	880	6	874
ENSG00000230415	14	0	14
ENSG00000162572	101	3	98
ENSG00000131584	751	86	741
ENSG00000278073	0	0	0
ENSG00000169972	220	68	309
ENSG00000127054	1648	108	1621
ENSG00000283712	0	0	0
ENSG00000240731	31	22	9
ENSG00000224051	379	4	375
ENSG00000169962	25	6	21
ENSG00000107404	811	13	800
ENSG00000284372	0	0	0
ENSG00000162576	209	73	136
ENSG00000175756	1917	12	1905
ENSG00000223663	0	0	0
ENSG00000221978	4737	28	4709
ENSG00000224870	741	218	773
ENSG00000242485	1420	51	1619
ENSG00000264293	0	0	0
ENSG00000272455	213	0	213
ENSG00000235098	8	0	8
ENSG00000225905	0	0	0
ENSG00000205116	0	0	0
ENSG00000225285	0	0	0
ENSG00000179403	0	0	0
ENSG00000215915	37	0	37
ENSG00000160072	854	4	850
ENSG00000284740	17	1	16
ENSG00000197785	235	0	235
ENSG00000205090	10	0	10
ENSG00000160075	3535	22	3513
ENSG00000215014	48	1	47
ENSG00000274481	0	0	0
ENSG00000228594	134	0	134
ENSG00000286989	67	0	67
ENSG00000272106	202	7	245
ENSG00000197530	1478	564	964
ENSG00000189409	41	7	35
ENSG00000248333	567	15	553
ENSG00000272004	1	141	12
ENSG00000189339	1218	55	1315
ENSG00000269737	39	38	1
ENSG00000215914	16	1	15
ENSG00000008128	85	2	83
ENSG00000268575	19	1	41
ENSG00000227775	7	98	1
ENSG00000215790	377	18	428
ENSG00000008130	2321	25	2296
ENSG00000078369	2712	17	2695
ENSG00000231050	16	0	16
ENSG00000169885	7	0	7
ENSG00000178821	1	0	1
ENSG00000142609	0	0	0
ENSG00000233542	0	0	0
ENSG00000187730	0	0	0
ENSG00000226969	0	0	0
ENSG00000067606	178	61	351
ENSG00000271806	10	33	4
ENSG00000182873	49	49	3
ENSG00000162585	1729	203	1730
ENSG00000234396	0	0	0
ENSG00000157933	613	4	609
ENSG00000287356	26	20	13
ENSG00000116151	73	2	78
ENSG00000272161	0	0	0
ENSG00000269896	37	0	37
ENSG00000272420	5	0	5
ENSG00000157916	2021	158	2551
ENSG00000157911	143	555	276
ENSG00000149527	338	14	324
ENSG00000224387	2	1	1
ENSG00000229393	0	0	0
ENSG00000157881	691	0	691
ENSG00000197921	1	1	0
ENSG00000272449	512	12	500
ENSG00000238164	119	1056	225
ENSG00000157873	6889	164	7887
ENSG00000225931	18	3	15
ENSG00000228037	101	1	100
ENSG00000157870	183	25	230
ENSG00000142606	9	54	27
ENSG00000237058	0	5	0
ENSG00000215912	83	0	88
ENSG00000285945	0	0	0
ENSG00000283259	0	0	0
ENSG00000233234	0	0	0
ENSG00000287396	0	0	0
ENSG00000231630	0	0	0
ENSG00000284745	0	0	0
ENSG00000169717	0	0	0
ENSG00000177133	0	0	0
ENSG00000142611	0	0	0
ENSG00000283572	0	0	0
ENSG00000226286	0	0	0
ENSG00000279839	0	0	0
ENSG00000272235	0	0	0
ENSG00000287828	0	0	0
ENSG00000286518	0	0	0
ENSG00000130762	4	0	4
ENSG00000272088	1	1	0
ENSG00000162591	840	8	832
ENSG00000207776	0	0	0
ENSG00000238260	70	1	69
ENSG00000158109	882	11	871
ENSG00000116213	555	0	555
ENSG00000078900	7	26	7
ENSG00000227589	1	0	1
ENSG00000235131	1	1	0
