N_unmapped	2395223	2395223	2395223
N_multimapping	25806601	25806601	25806601
N_noFeature	4281358	45493013	4671212
N_ambiguous	5660480	122727	3610092
ENSG00000223972	0	5	0
ENSG00000227232	143	0	148
ENSG00000278267	48	0	48
ENSG00000243485	0	0	0
ENSG00000284332	0	0	0
ENSG00000237613	0	0	0
ENSG00000268020	0	0	0
ENSG00000240361	0	0	0
ENSG00000186092	0	0	0
ENSG00000238009	14	0	35
ENSG00000239945	0	0	0
ENSG00000233750	56	76	1
ENSG00000268903	2320	1	2319
ENSG00000269981	965	0	965
ENSG00000239906	36	0	36
ENSG00000241860	13	0	13
ENSG00000222623	0	0	0
ENSG00000241599	0	0	0
ENSG00000279928	22	0	22
ENSG00000279457	456	0	456
ENSG00000273874	5	0	5
ENSG00000228463	48	1	59
ENSG00000286448	0	12	0
ENSG00000236679	0	0	0
ENSG00000236601	0	0	0
ENSG00000237094	233	0	233
ENSG00000269732	0	0	0
ENSG00000284733	0	0	0
ENSG00000233653	0	0	0
ENSG00000250575	10	0	10
ENSG00000278757	0	0	0
ENSG00000230021	6	57	6
ENSG00000235146	0	0	0
ENSG00000225972	11	0	11
ENSG00000225630	2164	8	2156
ENSG00000237973	208	4	235
ENSG00000278791	0	3	0
ENSG00000229344	10	0	19
ENSG00000240409	0	0	0
ENSG00000248527	9051	51	9000
ENSG00000198744	9	0	9
ENSG00000268663	0	0	0
ENSG00000284662	0	0	0
ENSG00000229376	3	3	0
ENSG00000228327	211	0	211
ENSG00000223181	0	0	0
ENSG00000229905	0	0	0
ENSG00000237491	55	41	24
ENSG00000285268	0	0	0
ENSG00000230092	6	0	18
ENSG00000177757	12	25	0
ENSG00000228794	270	31	273
ENSG00000225880	98	0	119
ENSG00000230368	1	1	0
ENSG00000234711	0	0	0
ENSG00000283040	0	0	0
ENSG00000272438	0	0	0
ENSG00000230699	0	0	0
ENSG00000241180	0	0	0
ENSG00000223764	3	3	0
ENSG00000187634	1	123	0
ENSG00000188976	828	2	948
ENSG00000187961	693	10	683
ENSG00000187583	30	5	34
ENSG00000187642	0	9	0
ENSG00000272512	0	0	0
ENSG00000188290	188	12	176
ENSG00000187608	788	16	777
ENSG00000231702	0	0	0
ENSG00000224969	0	0	0
ENSG00000188157	78	0	78
ENSG00000242590	0	0	0
ENSG00000217801	30	27	5
ENSG00000273443	1	3	0
ENSG00000237330	1	1	0
ENSG00000131591	552	2	550
ENSG00000285812	3	3	0
ENSG00000223823	7	0	7
ENSG00000207730	0	0	0
ENSG00000207607	0	0	0
ENSG00000198976	0	0	0
ENSG00000272141	1	0	1
ENSG00000205231	3	3	0
ENSG00000162571	12	2	10
ENSG00000186891	288	0	288
ENSG00000186827	453	10	443
ENSG00000078808	4318	20	4298
ENSG00000176022	799	1	798
ENSG00000184163	33	0	33
ENSG00000260179	7	0	7
ENSG00000160087	2010	10	2000
ENSG00000230415	11	1	10
ENSG00000162572	104	0	104
ENSG00000131584	1972	147	1961
ENSG00000278073	0	0	0
ENSG00000169972	392	59	567
ENSG00000127054	2850	220	2729
ENSG00000283712	0	0	0
ENSG00000240731	48	24	24
ENSG00000224051	814	12	802
ENSG00000169962	44	12	40
ENSG00000107404	1518	15	1511
ENSG00000284372	0	0	0
ENSG00000162576	150	114	36
ENSG00000175756	3460	18	3442
ENSG00000223663	0	0	0
ENSG00000221978	6491	18	6473
ENSG00000224870	971	197	1009
ENSG00000242485	1585	50	1770
ENSG00000264293	0	0	0
ENSG00000272455	135	0	135
ENSG00000235098	1	0	1
ENSG00000225905	0	0	0
ENSG00000205116	0	0	0
ENSG00000225285	0	0	0
ENSG00000179403	0	0	0
ENSG00000215915	28	0	28
ENSG00000160072	941	5	936
ENSG00000284740	8	0	8
ENSG00000197785	332	5	327
ENSG00000205090	27	2	25
ENSG00000160075	6091	27	6065
ENSG00000215014	30	5	27
ENSG00000274481	0	0	0
ENSG00000228594	151	1	150
ENSG00000286989	53	0	53
ENSG00000272106	162	14	227
ENSG00000197530	2594	827	1846
ENSG00000189409	47	5	42
ENSG00000248333	1165	7	1158
ENSG00000272004	3	185	15
ENSG00000189339	3240	51	3388
ENSG00000269737	328	327	4
ENSG00000215914	56	44	12
ENSG00000008128	68	0	68
ENSG00000268575	16	0	43
ENSG00000227775	13	236	2
ENSG00000215790	213	8	403
ENSG00000008130	12111	46	12065
ENSG00000078369	7494	65	7429
ENSG00000231050	13	3	10
ENSG00000169885	2	0	2
ENSG00000178821	3	0	3
ENSG00000142609	0	0	0
ENSG00000233542	0	0	0
ENSG00000187730	0	0	0
ENSG00000226969	0	0	0
ENSG00000067606	388	126	724
ENSG00000271806	13	39	10
ENSG00000182873	139	128	25
ENSG00000162585	2024	334	2101
ENSG00000234396	0	0	0
ENSG00000157933	2063	6	2057
ENSG00000287356	26	25	11
ENSG00000116151	125	0	135
ENSG00000272161	0	0	0
ENSG00000269896	51	0	51
ENSG00000272420	6	0	6
ENSG00000157916	4653	160	5722
ENSG00000157911	162	1094	297
ENSG00000149527	671	53	618
ENSG00000224387	3	2	1
ENSG00000229393	16	15	1
ENSG00000157881	1180	1	1179
ENSG00000197921	0	0	0
ENSG00000272449	518	10	508
ENSG00000238164	349	1650	558
ENSG00000157873	10826	293	12392
ENSG00000225931	42	4	38
ENSG00000228037	92	3	89
ENSG00000157870	418	28	500
ENSG00000142606	31	85	56
ENSG00000237058	0	4	0
ENSG00000215912	57	0	61
ENSG00000285945	0	0	0
ENSG00000283259	0	0	0
ENSG00000233234	0	0	0
ENSG00000287396	0	0	0
ENSG00000231630	0	0	0
ENSG00000284745	0	0	0
ENSG00000169717	0	0	0
ENSG00000177133	1	0	1
ENSG00000142611	0	0	0
ENSG00000283572	0	0	0
ENSG00000226286	0	0	0
ENSG00000279839	0	0	0
ENSG00000272235	0	0	0
ENSG00000287828	0	0	0
ENSG00000286518	0	0	0
ENSG00000130762	8	0	8
ENSG00000272088	0	0	0
ENSG00000162591	2383	16	2367
ENSG00000207776	0	0	0
ENSG00000238260	101	0	101
ENSG00000158109	2173	10	2163
ENSG00000116213	1335	3	1332
ENSG00000078900	23	12	21
ENSG00000227589	2	0	2
ENSG00000235131	0	0	0
ENSG00000227372	573	7	636
ENSG00000276189	0	8	0
ENSG00000162592	2	54	0
ENSG00000235169	144	2	142
ENSG00000130764	968	18	1088
ENSG00000266075	2	2	2
ENSG00000272153	51	181	6
ENSG00000116198	786	5	784
ENSG00000169598	383	3	383
ENSG00000198912	1232	5	1227
ENSG00000236423	14	0	14
ENSG00000233304	0	0	0
ENSG00000226374	0	0	0
ENSG00000284668	0	0	0
ENSG00000284703	0	0	0
ENSG00000229280	0	0	0
ENSG00000235054	0	0	0
ENSG00000284694	0	0	0
ENSG00000227169	0	0	0
ENSG00000232596	0	0	0
ENSG00000196581	14	0	14
ENSG00000287586	192	0	192
ENSG00000284739	0	0	0
ENSG00000284674	0	0	0
ENSG00000231510	0	0	0
ENSG00000284616	0	0	0
ENSG00000284692	0	0	0
ENSG00000284666	0	0	0
ENSG00000260972	0	0	0
ENSG00000283356	0	0	0
ENSG00000236948	4	0	4
ENSG00000264341	1	1	0
ENSG00000264101	0	0	0
ENSG00000131697	322	2	332
ENSG00000069424	6390	39	6363
ENSG00000116254	5	0	5
ENSG00000285629	0	0	0
ENSG00000116251	1748	2	1746
ENSG00000226944	0	0	0
ENSG00000158286	65	6	62
ENSG00000116237	612	7	640
ENSG00000225077	1	34	0
ENSG00000173673	0	0	0
ENSG00000158292	101	0	101
ENSG00000097021	87	9	93
ENSG00000271746	0	10	5
ENSG00000069812	0	0	0
ENSG00000187017	650	487	668
ENSG00000265392	0	0	0
ENSG00000231868	3	49	0
ENSG00000215788	3386	35	3810
ENSG00000171680	114	1	113
ENSG00000162408	347	0	347
ENSG00000253022	0	0	0
ENSG00000229519	5	5	0
ENSG00000173662	0	0	0
ENSG00000204859	1553	62	1491
ENSG00000162413	4653	16	4637
ENSG00000116273	268	0	268
ENSG00000041988	774	243	824
ENSG00000007923	272	60	505
ENSG00000228750	0	0	0
ENSG00000284744	0	0	0
ENSG00000237436	19	0	19
ENSG00000171735	420	1	419
ENSG00000227950	0	0	0
ENSG00000237365	0	0	0
ENSG00000207056	0	0	0
ENSG00000237402	0	0	0
ENSG00000237728	0	0	0
ENSG00000225126	0	0	0
ENSG00000270171	1	0	1
ENSG00000270035	1	0	1
ENSG00000269978	2	0	2
ENSG00000049245	1986	3	1983
ENSG00000269925	21	0	21
ENSG00000049246	72	22	73
ENSG00000236266	0	1	9
ENSG00000049247	19	10	22
ENSG00000049249	303	0	303
ENSG00000270330	7	7	0
ENSG00000116288	3648	6	3642
ENSG00000200344	5	5	0
ENSG00000284747	32	0	41
ENSG00000284716	1	2	0
ENSG00000116285	24	15	17
ENSG00000238290	2	0	2
ENSG00000232848	0	0	0
ENSG00000229305	0	0	0
ENSG00000227634	0	0	0
ENSG00000200975	0	0	0
ENSG00000233645	0	0	0
ENSG00000251977	0	0	0
ENSG00000162426	20	1	19
ENSG00000252254	2	0	2
ENSG00000142599	5852	170	5719
ENSG00000232912	228	2	263
ENSG00000221083	0	0	0
ENSG00000270282	0	0	0
ENSG00000234619	1	0	1
ENSG00000224315	3	0	3
ENSG00000222511	0	0	0
ENSG00000226545	2	2	0
ENSG00000228423	4	0	4
ENSG00000229716	0	0	0
ENSG00000074800	6516	14	6504
ENSG00000274258	0	0	0
ENSG00000230679	1	0	3
ENSG00000201725	0	0	0
ENSG00000238249	3	3	0
ENSG00000232208	34	0	34
ENSG00000232663	3	3	0
ENSG00000131686	70	56	14
ENSG00000265141	0	0	0
ENSG00000197241	0	0	0
ENSG00000142583	125	0	125
ENSG00000252404	0	0	0
ENSG00000180758	267	5	262
ENSG00000228526	1	0	1
ENSG00000284357	0	0	0
ENSG00000234546	0	0	0
ENSG00000049239	1337	0	1337
ENSG00000171621	70	0	70
ENSG00000284652	0	0	0
ENSG00000284693	0	0	0
ENSG00000252956	0	0	0
ENSG00000235263	0	0	0
ENSG00000171612	199	3	196
ENSG00000231181	2	0	2
ENSG00000188807	141	0	141
ENSG00000171608	16114	115	16067
ENSG00000179840	231	148	83
ENSG00000233268	26	26	0
ENSG00000231789	66	54	12
ENSG00000171603	1367	151	1284
ENSG00000271264	0	0	0
ENSG00000280113	0	0	0
ENSG00000178585	717	2	876
ENSG00000223989	0	161	0
ENSG00000285701	5	5	0
ENSG00000162441	524	0	527
ENSG00000228150	4	4	0
ENSG00000173614	386	11	378
ENSG00000202415	5	0	5
ENSG00000283611	4	4	0
ENSG00000265521	2	0	2
ENSG00000241326	0	0	0
ENSG00000162444	2895	6	2889
ENSG00000130939	1477	12	1465
ENSG00000224340	4	4	0
ENSG00000233623	4	0	4
ENSG00000201746	0	0	0
ENSG00000054523	956	167	789
ENSG00000264881	0	0	0
ENSG00000199562	0	0	0
ENSG00000264501	0	0	0
ENSG00000284735	17	9	8
ENSG00000284642	34	15	19
ENSG00000142657	6658	33	6625
ENSG00000271989	0	19	0
ENSG00000251503	1	0	1
ENSG00000175279	2	0	2
ENSG00000241563	3	3	0
ENSG00000160049	380	1	452
ENSG00000203469	0	27	0
ENSG00000142655	378	46	378
ENSG00000287727	17	17	0
ENSG00000243267	1	0	1
ENSG00000130940	183	9	308
ENSG00000272078	17	147	4
ENSG00000225158	0	0	0
ENSG00000175262	30	0	30
ENSG00000215785	0	0	0
ENSG00000120948	951	2	952
ENSG00000277726	0	0	0
ENSG00000009724	97	245	0
ENSG00000271895	71	0	75
ENSG00000116649	975	5	970
ENSG00000171824	799	40	1165
ENSG00000226849	3	316	33
ENSG00000230337	0	57	3
ENSG00000198793	1080	0	1127
ENSG00000225602	2	49	0
ENSG00000253086	0	0	0
ENSG00000171819	8	8	0
ENSG00000207451	0	0	0
ENSG00000238173	0	0	0
ENSG00000120942	642	0	642
ENSG00000238199	7	5	2
ENSG00000284646	0	0	0
ENSG00000224338	0	0	0
ENSG00000204624	13	0	13
ENSG00000285833	0	0	0
ENSG00000235643	0	0	0
ENSG00000284708	0	0	0
ENSG00000116661	81	28	82
ENSG00000132879	1193	17	1205
ENSG00000116663	479	5	474
ENSG00000116670	971	6	966
ENSG00000162490	68	1	68
ENSG00000177674	6313	28	6285
ENSG00000215910	0	254	0
ENSG00000177553	0	0	0
ENSG00000177000	837	24	1090
ENSG00000011021	535	1	578
ENSG00000276470	0	0	0
ENSG00000278852	0	0	0
ENSG00000175206	3	40	0
ENSG00000275915	0	0	0
ENSG00000120937	0	0	0
ENSG00000224904	0	0	0
ENSG00000285646	40	14	26
ENSG00000199347	0	0	0
ENSG00000201801	0	0	0
ENSG00000116685	4006	26	3980
ENSG00000083444	1440	3	1437
ENSG00000287384	0	0	0
ENSG00000116688	1730	6	1724
ENSG00000270914	0	0	0
ENSG00000116691	1840	6	1834
ENSG00000202461	0	0	0
ENSG00000276869	0	0	0
ENSG00000243539	0	0	0
ENSG00000120949	500	1	499
ENSG00000201135	0	0	0
ENSG00000227875	0	0	0
ENSG00000285604	0	0	0
ENSG00000283789	0	0	0
ENSG00000028137	16541	87	16454
ENSG00000263676	3	0	3
ENSG00000225196	0	0	0
ENSG00000252969	0	0	0
ENSG00000048707	1372	0	1372
ENSG00000239149	3	0	3
ENSG00000229484	1	0	1
ENSG00000162496	524	2	522
ENSG00000221340	0	0	0
ENSG00000276830	0	0	0
ENSG00000272482	1	0	1
ENSG00000204518	0	0	0
ENSG00000226166	0	0	0
ENSG00000188984	0	0	0
ENSG00000157330	0	0	0
ENSG00000116726	0	0	0
ENSG00000116721	0	0	0
ENSG00000228338	0	0	0
ENSG00000239810	0	0	0
ENSG00000231103	0	0	0
ENSG00000179172	1	0	1
ENSG00000120952	0	0	0
ENSG00000243073	0	0	0
ENSG00000187545	0	0	0
ENSG00000204510	0	0	0
ENSG00000207434	0	0	0
ENSG00000234064	0	0	0
ENSG00000232423	0	0	0
ENSG00000274178	0	0	0
ENSG00000274764	0	0	0
ENSG00000277058	0	0	0
ENSG00000229571	0	0	0
ENSG00000277862	0	0	0
ENSG00000236179	0	0	0
ENSG00000275774	0	0	0
ENSG00000229978	0	0	0
ENSG00000233336	0	0	0
ENSG00000280267	0	0	0
ENSG00000179412	0	0	0
ENSG00000204505	0	0	0
ENSG00000279169	0	0	0
ENSG00000279804	0	0	0
ENSG00000250894	0	0	0
ENSG00000270601	0	0	0
ENSG00000231219	0	0	0
ENSG00000207511	0	0	0
ENSG00000182330	0	0	0
ENSG00000237700	0	0	0
ENSG00000204501	0	0	0
ENSG00000228229	0	0	0
ENSG00000204481	0	0	0
ENSG00000204480	0	0	0
ENSG00000204479	0	0	0
ENSG00000204478	0	0	0
ENSG00000162494	0	0	0
ENSG00000259961	0	0	0
ENSG00000215909	0	0	0
ENSG00000162493	1	0	1
ENSG00000222952	0	0	0
ENSG00000237445	0	0	0
ENSG00000253085	0	0	0
ENSG00000116731	2273	10	2263
ENSG00000189337	974	3	1030
ENSG00000252151	0	0	0
ENSG00000231606	0	0	0
ENSG00000234593	0	0	0
ENSG00000235829	0	0	0
ENSG00000287756	0	0	0
ENSG00000175147	1	57	3
ENSG00000171729	18	0	18
ENSG00000204464	0	0	0
ENSG00000215720	0	0	0
ENSG00000278480	0	0	0
ENSG00000142621	17	10	12
ENSG00000233485	0	0	5
ENSG00000236045	4	0	4
ENSG00000228140	48	0	48
ENSG00000142634	30736	261	30475
ENSG00000162438	15	0	15
ENSG00000142615	3	3	0
ENSG00000215704	1	2	0
ENSG00000132906	415	0	416
ENSG00000116138	357	65	340
ENSG00000251866	0	0	0
ENSG00000272510	0	19	2
ENSG00000116771	145	7	165
ENSG00000237301	6	6	0
ENSG00000235084	23	1	22
ENSG00000252417	0	0	0
ENSG00000236500	0	0	0
ENSG00000197312	468	0	468
ENSG00000215695	0	0	0
ENSG00000271742	2	0	2
ENSG00000116786	2781	21	3102
ENSG00000237938	26	368	0
ENSG00000162461	46	0	53
ENSG00000224459	0	7	0
ENSG00000162460	0	0	0
ENSG00000162458	2	0	2
ENSG00000224321	4	4	0
ENSG00000233954	309	7	302
ENSG00000178715	43	5	38
ENSG00000179743	478	54	466
ENSG00000065526	3568	19	3590
ENSG00000270620	3	3	0
ENSG00000116809	1556	22	1534
ENSG00000234607	4	4	0
ENSG00000231353	0	0	0
ENSG00000275503	0	0	0
ENSG00000224966	0	0	0
ENSG00000183888	0	0	0
ENSG00000233078	0	0	0
ENSG00000173641	1	1	0
ENSG00000186510	0	0	0
ENSG00000232456	0	0	0
ENSG00000184908	0	0	0
ENSG00000185519	0	0	0
ENSG00000142627	33	0	33
ENSG00000227959	0	0	0
ENSG00000224621	0	0	0
ENSG00000234166	0	39	0
ENSG00000142632	189	0	228
ENSG00000237276	23	0	23
ENSG00000288398	112	0	112
ENSG00000132881	79	1	78
ENSG00000233929	1	0	1
ENSG00000037637	847	0	847
ENSG00000055070	3374	18	4767
ENSG00000226457	15	0	15
